lock_day,locked_users,touch_mean,ttl_days_mean,daily_locked_users,seed_ratio
2024-01-28,119,1.2773109243697478,10.016806722689076,121,0.9834710743801653
2024-01-29,94,1.2553191489361701,11.829787234042554,100,0.94
2024-01-30,70,1.2857142857142858,6.171428571428572,71,0.9859154929577465
2024-01-31,78,1.358974358974359,7.0256410256410255,81,0.9629629629629629
2024-02-01,80,1.25,14.0,80,1.0
2024-02-02,64,1.109375,9.984375,65,0.9846153846153847
2024-02-03,131,1.2900763358778626,7.236641221374046,138,0.9492753623188406
2024-02-04,95,1.2421052631578948,12.273684210526316,97,0.979381443298969
2024-02-05,143,1.3496503496503496,13.706293706293707,144,0.9930555555555556
2024-02-06,35,1.6571428571428573,17.514285714285716,37,0.9459459459459459
2024-02-07,36,2.638888888888889,15.0,36,1.0
2024-02-08,49,2.142857142857143,19.428571428571427,54,0.9074074074074074
2024-02-09,1,1.0,0.0,1,1.0
2024-02-10,0,,,0,
2024-02-11,10,1.5,3.6,10,1.0
2024-02-12,6,1.1666666666666667,2.0,6,1.0
2024-02-13,5,1.8,76.4,5,1.0
2024-02-14,15,1.3333333333333333,1.2666666666666666,15,1.0
2024-02-15,16,1.8125,8.4375,16,1.0
2024-02-16,24,1.5416666666666667,22.25,24,1.0
2024-02-17,31,1.032258064516129,19.096774193548388,32,0.96875
2024-02-18,38,1.2894736842105263,6.2105263157894735,41,0.926829268292683
2024-02-19,36,1.3333333333333333,4.194444444444445,37,0.972972972972973
2024-02-20,35,1.4857142857142858,3.6857142857142855,36,0.9722222222222222
2024-02-21,28,1.5714285714285714,18.357142857142858,34,0.8235294117647058
2024-02-22,31,1.096774193548387,7.0,33,0.9393939393939394
2024-02-23,22,1.3636363636363635,15.318181818181818,23,0.9565217391304348
2024-02-24,51,1.1764705882352942,16.19607843137255,56,0.9107142857142857
2024-02-25,68,1.3676470588235294,19.397058823529413,69,0.9855072463768116
2024-02-26,35,1.457142857142857,36.22857142857143,35,1.0
2024-02-27,33,1.6666666666666667,25.87878787878788,38,0.868421052631579
2024-02-28,32,1.3125,9.25,33,0.9696969696969697
2024-02-29,36,1.8333333333333333,33.138888888888886,39,0.9230769230769231
2024-03-01,28,1.9642857142857142,5.642857142857143,31,0.9032258064516129
2024-03-02,62,1.467741935483871,11.258064516129032,70,0.8857142857142857
2024-03-03,62,1.5,20.64516129032258,69,0.8985507246376812
2024-03-04,35,1.6571428571428573,8.857142857142858,40,0.875
2024-03-05,41,1.2926829268292683,10.170731707317072,43,0.9534883720930233
2024-03-06,35,1.457142857142857,8.8,36,0.9722222222222222
2024-03-07,38,1.6578947368421053,12.578947368421053,41,0.926829268292683
2024-03-08,45,1.4222222222222223,19.77777777777778,52,0.8653846153846154
2024-03-09,89,1.404494382022472,10.775280898876405,91,0.978021978021978
2024-03-10,81,1.271604938271605,15.592592592592593,85,0.9529411764705882
2024-03-11,43,1.302325581395349,5.953488372093023,48,0.8958333333333334
2024-03-12,39,1.4102564102564104,11.538461538461538,41,0.9512195121951219
2024-03-13,41,1.5365853658536586,10.585365853658537,42,0.9761904761904762
2024-03-14,35,1.3428571428571427,2.5142857142857142,37,0.9459459459459459
2024-03-15,42,1.880952380952381,5.142857142857143,62,0.6774193548387096
2024-03-16,107,1.439252336448598,11.934579439252337,116,0.9224137931034483
2024-03-17,106,1.330188679245283,10.075471698113208,116,0.9137931034482759
2024-03-18,56,1.5357142857142858,14.410714285714286,61,0.9180327868852459
2024-03-19,48,1.1875,10.75,54,0.8888888888888888
2024-03-20,53,1.3962264150943395,8.358490566037736,56,0.9464285714285714
2024-03-21,48,1.2291666666666667,14.0,57,0.8421052631578947
2024-03-22,46,1.391304347826087,13.695652173913043,48,0.9583333333333334
2024-03-23,117,1.5213675213675213,11.837606837606838,124,0.9435483870967742
2024-03-24,132,1.1818181818181819,17.25,141,0.9361702127659575
2024-03-25,64,1.453125,5.671875,70,0.9142857142857143
2024-03-26,57,1.368421052631579,8.596491228070175,64,0.890625
2024-03-27,58,1.4310344827586208,4.724137931034483,62,0.9354838709677419
2024-03-28,49,1.3877551020408163,10.73469387755102,51,0.9607843137254902
2024-03-29,60,1.4833333333333334,8.916666666666666,66,0.9090909090909091
2024-03-30,123,1.170731707317073,10.34959349593496,135,0.9111111111111111
2024-03-31,146,1.4931506849315068,14.438356164383562,144,1.0138888888888888
2024-04-01,65,1.7384615384615385,9.338461538461539,71,0.9154929577464789
2024-04-02,46,1.608695652173913,8.304347826086957,62,0.7419354838709677
2024-04-03,36,2.1666666666666665,9.944444444444445,41,0.8780487804878049
2024-04-04,64,1.25,7.03125,69,0.927536231884058
2024-04-05,59,1.152542372881356,14.067796610169491,60,0.9833333333333333
2024-04-06,87,1.3448275862068966,11.241379310344827,89,0.9775280898876404
2024-04-07,59,1.576271186440678,21.033898305084747,62,0.9516129032258065
2024-04-08,83,1.9759036144578312,47.325301204819276,88,0.9431818181818182
2024-04-09,70,1.5285714285714285,12.585714285714285,78,0.8974358974358975
2024-04-10,94,1.872340425531915,22.45744680851064,98,0.9591836734693877
2024-04-11,77,1.6883116883116882,19.025974025974026,80,0.9625
2024-04-12,67,1.462686567164179,10.164179104477611,72,0.9305555555555556
2024-04-13,136,1.3529411764705883,13.154411764705882,139,0.9784172661870504
2024-04-14,162,1.228395061728395,14.981481481481481,163,0.9938650306748467
2024-04-15,97,1.3917525773195876,14.144329896907216,99,0.9797979797979798
2024-04-16,63,1.873015873015873,6.333333333333333,71,0.8873239436619719
2024-04-17,70,1.7142857142857142,9.628571428571428,77,0.9090909090909091
2024-04-18,43,1.4186046511627908,10.790697674418604,46,0.9347826086956522
2024-04-19,55,1.3636363636363635,14.309090909090909,56,0.9821428571428571
2024-04-20,109,1.2293577981651376,5.18348623853211,111,0.9819819819819819
2024-04-21,108,1.2592592592592593,10.666666666666666,110,0.9818181818181818
2024-04-22,82,1.524390243902439,8.292682926829269,88,0.9318181818181818
2024-04-23,58,1.5689655172413792,16.03448275862069,60,0.9666666666666667
2024-04-24,60,1.45,15.883333333333333,63,0.9523809523809523
2024-04-25,47,1.6170212765957446,12.553191489361701,52,0.9038461538461539
2024-04-26,48,1.3125,10.0,53,0.9056603773584906
2024-04-27,138,1.2826086956521738,14.282608695652174,150,0.92
2024-04-28,154,1.474025974025974,10.896103896103897,169,0.9112426035502958
2024-04-29,75,1.3866666666666667,5.32,83,0.9036144578313253
2024-04-30,72,1.5416666666666667,22.375,78,0.9230769230769231
2024-05-01,189,1.306878306878307,11.73015873015873,200,0.945
2024-05-02,174,1.2413793103448276,10.442528735632184,175,0.9942857142857143
2024-05-03,168,1.3214285714285714,14.69047619047619,172,0.9767441860465116
2024-05-04,189,1.306878306878307,11.195767195767196,192,0.984375
2024-05-05,205,1.2390243902439024,10.273170731707317,209,0.9808612440191388
2024-05-06,88,1.9318181818181819,18.045454545454547,96,0.9166666666666666
2024-05-07,73,1.6712328767123288,26.136986301369863,78,0.9358974358974359
2024-05-08,66,1.8636363636363635,10.227272727272727,71,0.9295774647887324
2024-05-09,85,1.4941176470588236,16.03529411764706,89,0.9550561797752809
2024-05-10,83,1.4578313253012047,10.674698795180722,94,0.8829787234042553
2024-05-11,91,1.4615384615384615,23.318681318681318,95,0.9578947368421052
2024-05-12,158,1.4873417721518987,14.126582278481013,161,0.9813664596273292
2024-05-13,875,1.4057142857142857,28.00914285714286,900,0.9722222222222222
2024-05-14,694,1.3818443804034581,24.194524495677232,713,0.9733520336605891
2024-05-15,321,1.4049844236760125,21.753894080996886,330,0.9727272727272728
2024-05-16,205,1.4780487804878049,26.507317073170732,207,0.9903381642512077
2024-05-17,168,1.5,21.74404761904762,178,0.9438202247191011
2024-05-18,367,1.318801089918256,25.667574931880107,368,0.9972826086956522
2024-05-19,386,1.3626943005181347,22.54922279792746,398,0.9698492462311558
2024-05-20,228,1.3903508771929824,26.43859649122807,239,0.9539748953974896
2024-05-21,156,1.3846153846153846,14.557692307692308,161,0.968944099378882
2024-05-22,159,1.559748427672956,17.58490566037736,162,0.9814814814814815
2024-05-23,111,1.5405405405405406,20.91891891891892,118,0.940677966101695
2024-05-24,151,1.3112582781456954,13.543046357615895,158,0.9556962025316456
2024-05-25,300,1.2866666666666666,21.536666666666665,308,0.974025974025974
2024-05-26,345,1.2608695652173914,14.173913043478262,350,0.9857142857142858
2024-05-27,169,1.3668639053254439,22.40828402366864,177,0.9548022598870056
2024-05-28,147,1.401360544217687,18.312925170068027,151,0.9735099337748344
2024-05-29,119,1.403361344537815,15.22689075630252,126,0.9444444444444444
2024-05-30,104,1.3846153846153846,11.778846153846153,107,0.9719626168224299
2024-05-31,107,1.4205607476635513,19.990654205607477,111,0.963963963963964
2024-06-01,266,1.4022556390977443,16.36466165413534,276,0.9637681159420289
2024-06-02,289,1.3217993079584776,17.570934256055363,298,0.9697986577181208
2024-06-03,153,1.2941176470588236,11.830065359477125,163,0.9386503067484663
2024-06-04,214,1.3691588785046729,19.126168224299064,223,0.9596412556053812
2024-06-05,162,1.3395061728395061,10.882716049382717,166,0.9759036144578314
2024-06-06,135,1.3111111111111111,12.037037037037036,143,0.9440559440559441
2024-06-07,169,1.4082840236686391,15.721893491124261,172,0.9825581395348837
2024-06-08,429,1.3706293706293706,21.96969696969697,434,0.988479262672811
2024-06-09,432,1.3587962962962963,16.247685185185187,440,0.9818181818181818
2024-06-10,454,1.3061674008810573,12.691629955947137,465,0.9763440860215054
2024-06-11,267,1.3333333333333333,15.99250936329588,276,0.967391304347826
2024-06-12,273,1.4761904761904763,21.326007326007325,281,0.9715302491103203
2024-06-13,291,1.3230240549828178,19.29553264604811,299,0.9732441471571907
2024-06-14,354,1.4039548022598871,20.2909604519774,361,0.9806094182825484
2024-06-15,1017,1.3726647000983285,18.820058997050147,1039,0.9788257940327237
2024-06-16,233,1.592274678111588,17.51502145922747,236,0.9872881355932204
2024-06-17,152,1.736842105263158,13.835526315789474,157,0.9681528662420382
2024-06-18,113,1.6902654867256637,21.76991150442478,120,0.9416666666666667
2024-06-19,113,2.0088495575221237,26.831858407079647,119,0.9495798319327731
2024-06-20,109,2.293577981651376,25.807339449541285,122,0.8934426229508197
2024-06-21,93,2.075268817204301,34.03225806451613,103,0.9029126213592233
2024-06-22,285,2.192982456140351,33.89824561403509,304,0.9375
2024-06-23,457,2.010940919037199,37.26039387308534,502,0.9103585657370518
2024-06-24,128,2.03125,25.9765625,142,0.9014084507042254
2024-06-25,83,1.2891566265060241,4.72289156626506,89,0.9325842696629213
2024-06-26,79,1.3417721518987342,12.240506329113924,86,0.9186046511627907
2024-06-27,75,1.2666666666666666,7.1066666666666665,78,0.9615384615384616
2024-06-28,62,1.2903225806451613,3.564516129032258,67,0.9253731343283582
2024-06-29,144,1.2916666666666667,3.75,150,0.96
2024-06-30,203,1.3349753694581281,4.4926108374384235,209,0.9712918660287081
2024-07-01,138,1.4057971014492754,13.528985507246377,146,0.9452054794520548
2024-07-02,101,1.3762376237623761,11.475247524752476,105,0.9619047619047619
2024-07-03,99,1.6161616161616161,13.141414141414142,101,0.9801980198019802
2024-07-04,94,1.3936170212765957,12.51063829787234,97,0.9690721649484536
2024-07-05,102,1.4313725490196079,8.009803921568627,106,0.9622641509433962
2024-07-06,183,1.2677595628415301,5.453551912568306,192,0.953125
2024-07-07,215,1.4651162790697674,8.088372093023256,223,0.9641255605381166
2024-07-08,138,1.4275362318840579,8.079710144927537,140,0.9857142857142858
2024-07-09,109,1.8440366972477065,4.513761467889908,114,0.956140350877193
2024-07-10,126,1.6904761904761905,3.4047619047619047,131,0.9618320610687023
2024-07-11,110,1.3818181818181818,4.945454545454545,116,0.9482758620689655
2024-07-12,105,1.438095238095238,4.866666666666666,114,0.9210526315789473
2024-07-13,285,1.3929824561403508,11.385964912280702,301,0.946843853820598
2024-07-14,295,1.4508474576271186,7.277966101694915,301,0.9800664451827242
2024-07-15,147,1.2993197278911566,8.666666666666666,154,0.9545454545454546
2024-07-16,126,1.3650793650793651,13.412698412698413,131,0.9618320610687023
2024-07-17,143,1.4545454545454546,9.608391608391608,143,1.0
2024-07-18,130,1.4384615384615385,8.884615384615385,141,0.9219858156028369
2024-07-19,135,1.4,7.770370370370371,138,0.9782608695652174
2024-07-20,347,1.3976945244956773,6.123919308357348,358,0.9692737430167597
2024-07-21,380,1.4552631578947368,6.639473684210526,387,0.9819121447028424
2024-07-22,172,1.4011627906976745,8.19186046511628,180,0.9555555555555556
2024-07-23,168,1.5535714285714286,7.869047619047619,174,0.9655172413793104
2024-07-24,162,1.3703703703703705,11.006172839506172,171,0.9473684210526315
2024-07-25,143,1.3076923076923077,7.615384615384615,148,0.9662162162162162
2024-07-26,150,1.4866666666666666,16.88,154,0.974025974025974
2024-07-27,294,1.3605442176870748,5.6020408163265305,295,0.9966101694915255
2024-07-28,382,1.356020942408377,6.0811518324607325,388,0.9845360824742269
2024-07-29,226,1.3761061946902655,7.721238938053097,229,0.9868995633187773
2024-07-30,212,1.419811320754717,7.023584905660377,219,0.9680365296803652
2024-07-31,276,1.5942028985507246,8.76086956521739,279,0.989247311827957
2024-08-01,153,1.5490196078431373,6.163398692810458,159,0.9622641509433962
2024-08-02,103,1.4757281553398058,21.62135922330097,105,0.9809523809523809
2024-08-03,224,1.3660714285714286,5.924107142857143,225,0.9955555555555555
2024-08-04,249,1.3253012048192772,10.887550200803213,255,0.9764705882352941
2024-08-05,140,1.4642857142857142,8.592857142857143,150,0.9333333333333333
2024-08-06,169,1.4733727810650887,7.668639053254438,173,0.976878612716763
2024-08-07,146,1.3972602739726028,8.91095890410959,149,0.9798657718120806
2024-08-08,144,1.5972222222222223,8.70138888888889,148,0.972972972972973
2024-08-09,127,1.6929133858267718,17.055118110236222,136,0.9338235294117647
2024-08-10,287,1.2682926829268293,3.937282229965157,292,0.9828767123287672
2024-08-11,287,1.372822299651568,12.268292682926829,293,0.9795221843003413
2024-08-12,138,1.3985507246376812,10.572463768115941,142,0.971830985915493
2024-08-13,121,1.2479338842975207,15.165289256198347,129,0.937984496124031
2024-08-14,114,1.4035087719298245,8.728070175438596,123,0.926829268292683
2024-08-15,133,1.4736842105263157,17.398496240601503,142,0.9366197183098591
2024-08-16,108,1.7685185185185186,18.63888888888889,118,0.9152542372881356
2024-08-17,221,1.3212669683257918,8.828054298642535,225,0.9822222222222222
2024-08-18,271,1.5092250922509225,10.217712177121772,278,0.9748201438848921
2024-08-19,126,1.4365079365079365,7.2063492063492065,130,0.9692307692307692
2024-08-20,124,1.3548387096774193,10.14516129032258,131,0.9465648854961832
2024-08-21,137,1.6423357664233578,8.16058394160584,145,0.9448275862068966
2024-08-22,146,1.6164383561643836,6.7465753424657535,156,0.9358974358974359
2024-08-23,120,1.6166666666666667,19.925,123,0.975609756097561
2024-08-24,247,1.4291497975708503,7.48582995951417,248,0.9959677419354839
2024-08-25,269,1.3271375464684014,5.104089219330855,274,0.9817518248175182
2024-08-26,167,1.2574850299401197,4.904191616766467,173,0.9653179190751445
2024-08-27,159,1.5408805031446542,9.0,168,0.9464285714285714
2024-08-28,154,1.4415584415584415,10.493506493506494,159,0.9685534591194969
2024-08-29,145,1.5724137931034483,10.427586206896551,151,0.9602649006622517
2024-08-30,183,1.5081967213114753,11.142076502732241,217,0.8433179723502304
2024-08-31,577,1.6655112651646446,11.901213171577123,639,0.9029733959311425
2024-09-01,126,1.4682539682539681,13.38888888888889,132,0.9545454545454546
2024-09-02,57,1.280701754385965,25.70175438596491,63,0.9047619047619048
2024-09-03,56,1.7857142857142858,6.75,62,0.9032258064516129
2024-09-04,60,1.2,19.2,63,0.9523809523809523
2024-09-05,54,1.6296296296296295,5.37037037037037,55,0.9818181818181818
2024-09-06,61,1.6557377049180328,17.901639344262296,67,0.9104477611940298
2024-09-07,99,1.4848484848484849,5.91919191919192,102,0.9705882352941176
2024-09-08,119,1.403361344537815,10.84873949579832,122,0.9754098360655737
2024-09-09,74,1.6756756756756757,14.743243243243244,85,0.8705882352941177
2024-09-10,48,1.75,27.041666666666668,48,1.0
2024-09-11,55,1.6363636363636365,28.70909090909091,58,0.9482758620689655
2024-09-12,82,1.7317073170731707,4.0,95,0.8631578947368421
2024-09-13,55,1.6545454545454545,12.163636363636364,64,0.859375
2024-09-14,82,1.524390243902439,5.987804878048781,96,0.8541666666666666
2024-09-15,126,1.507936507936508,6.222222222222222,132,0.9545454545454546
2024-09-16,113,1.5575221238938053,6.097345132743363,117,0.9658119658119658
2024-09-17,137,1.4014598540145986,10.781021897810218,140,0.9785714285714285
2024-09-18,52,1.9423076923076923,19.865384615384617,60,0.8666666666666667
2024-09-19,55,1.3272727272727274,5.945454545454545,62,0.8870967741935484
2024-09-20,54,2.0555555555555554,25.14814814814815,61,0.8852459016393442
2024-09-21,88,1.3977272727272727,6.0,92,0.9565217391304348
2024-09-22,98,1.6428571428571428,11.173469387755102,103,0.9514563106796117
2024-09-23,71,1.6338028169014085,3.464788732394366,77,0.922077922077922
2024-09-24,57,1.719298245614035,11.017543859649123,61,0.9344262295081968
2024-09-25,39,1.5128205128205128,12.538461538461538,40,0.975
2024-09-26,1809,1.4477611940298507,34.31011608623549,1900,0.9521052631578948
2024-09-27,676,1.551775147928994,26.559171597633135,724,0.9337016574585635
2024-09-28,762,1.5249343832020998,30.62992125984252,806,0.9454094292803971
2024-09-29,400,1.69,32.175,429,0.9324009324009324
2024-09-30,341,1.8387096774193548,27.44281524926686,364,0.9368131868131868
2024-10-01,592,1.6486486486486487,33.170608108108105,632,0.9367088607594937
2024-10-02,470,1.6297872340425532,26.882978723404257,485,0.9690721649484536
2024-10-03,470,1.6936170212765957,25.108510638297872,488,0.9631147540983607
2024-10-04,411,1.802919708029197,28.54501216545012,427,0.9625292740046838
2024-10-05,508,1.6377952755905512,34.55511811023622,530,0.9584905660377359
2024-10-06,616,1.5811688311688312,25.823051948051948,639,0.9640062597809077
2024-10-07,959,1.6006256517205422,26.069864442127216,998,0.9609218436873748
2024-10-08,748,1.7767379679144386,35.25401069518717,777,0.9626769626769627
2024-10-09,85,2.152941176470588,29.929411764705883,97,0.8762886597938144
2024-10-10,85,2.1058823529411765,38.32941176470588,91,0.9340659340659341
2024-10-11,141,1.950354609929078,29.177304964539008,153,0.9215686274509803
2024-10-12,116,1.6551724137931034,23.04310344827586,160,0.725
2024-10-13,221,2.004524886877828,23.95475113122172,255,0.8666666666666667
2024-10-14,97,1.8350515463917525,19.432989690721648,128,0.7578125
2024-10-15,119,2.0252100840336134,33.890756302521005,146,0.815068493150685
2024-10-16,123,2.1463414634146343,34.8130081300813,146,0.8424657534246576
2024-10-17,115,2.3391304347826085,26.026086956521738,131,0.8778625954198473
2024-10-18,92,1.8804347826086956,32.891304347826086,101,0.9108910891089109
2024-10-19,343,2.087463556851312,33.66472303206997,375,0.9146666666666666
2024-10-20,532,2.543233082706767,43.91541353383459,565,0.9415929203539823
2024-10-21,95,1.9894736842105263,52.51578947368421,111,0.8558558558558559
2024-10-22,114,1.8771929824561404,23.614035087719298,122,0.9344262295081968
2024-10-23,123,1.7967479674796747,21.260162601626018,133,0.924812030075188
2024-10-24,102,1.8235294117647058,27.99019607843137,117,0.8717948717948718
2024-10-25,94,1.6914893617021276,22.98936170212766,98,0.9591836734693877
2024-10-26,261,1.5708812260536398,22.582375478927204,272,0.9595588235294118
2024-10-27,307,1.6188925081433225,21.003257328990227,321,0.956386292834891
2024-10-28,161,1.5776397515527951,14.273291925465838,170,0.9470588235294117
2024-10-29,179,1.8212290502793296,18.547486033519554,187,0.9572192513368984
2024-10-30,200,1.45,16.835,206,0.970873786407767
2024-10-31,324,1.7407407407407407,22.87037037037037,338,0.9585798816568047
2024-11-01,83,1.6024096385542168,6.819277108433735,95,0.8736842105263158
2024-11-02,149,1.5503355704697988,32.946308724832214,159,0.9371069182389937
2024-11-03,222,1.6036036036036037,8.26126126126126,232,0.9568965517241379
2024-11-04,118,1.61864406779661,19.703389830508474,126,0.9365079365079365
2024-11-05,121,1.5702479338842976,12.75206611570248,131,0.9236641221374046
2024-11-06,118,2.0,16.11864406779661,130,0.9076923076923077
2024-11-07,130,1.9230769230769231,14.192307692307692,138,0.9420289855072463
2024-11-08,148,1.635135135135135,12.932432432432432,165,0.896969696969697
2024-11-09,368,1.4673913043478262,10.986413043478262,379,0.9709762532981531
2024-11-10,465,1.5118279569892472,10.511827956989247,482,0.9647302904564315
2024-11-11,238,1.504201680672269,15.466386554621849,262,0.9083969465648855
2024-11-12,161,1.4906832298136645,13.496894409937887,177,0.9096045197740112
2024-11-13,163,1.4723926380368098,10.98159509202454,183,0.8907103825136612
2024-11-14,154,1.603896103896104,16.116883116883116,178,0.8651685393258427
2024-11-15,118,1.5593220338983051,25.940677966101696,131,0.9007633587786259
2024-11-16,333,1.4144144144144144,11.177177177177176,355,0.9380281690140845
2024-11-17,464,1.6163793103448276,11.280172413793103,489,0.9488752556237219
2024-11-18,182,1.7087912087912087,15.543956043956044,205,0.8878048780487805
2024-11-19,150,1.8333333333333333,12.853333333333333,157,0.9554140127388535
2024-11-20,170,1.7411764705882353,7.223529411764706,181,0.9392265193370166
2024-11-21,141,1.7943262411347518,9.333333333333334,162,0.8703703703703703
2024-11-22,141,1.6950354609929077,10.177304964539006,155,0.9096774193548387
2024-11-23,339,1.359882005899705,14.002949852507374,353,0.9603399433427762
2024-11-24,456,1.388157894736842,10.021929824561404,471,0.9681528662420382
2024-11-25,138,1.7681159420289856,13.91304347826087,149,0.9261744966442953
2024-11-26,117,1.5897435897435896,7.358974358974359,128,0.9140625
2024-11-27,132,1.7121212121212122,17.363636363636363,144,0.9166666666666666
2024-11-28,136,1.786764705882353,12.323529411764707,142,0.9577464788732394
2024-11-29,164,1.646341463414634,14.890243902439025,170,0.9647058823529412
2024-11-30,407,1.6044226044226044,12.076167076167076,416,0.9783653846153846
2024-12-01,279,1.5627240143369177,14.763440860215054,297,0.9393939393939394
2024-12-02,166,1.5602409638554218,10.632530120481928,186,0.8924731182795699
2024-12-03,180,1.6888888888888889,12.627777777777778,191,0.9424083769633508
2024-12-04,208,1.5625,18.495192307692307,222,0.9369369369369369
2024-12-05,191,1.5183246073298429,13.832460732984293,204,0.9362745098039216
2024-12-06,172,1.6104651162790697,13.755813953488373,181,0.9502762430939227
2024-12-07,400,1.355,9.88,420,0.9523809523809523
2024-12-08,482,1.3817427385892116,12.319502074688797,500,0.964
2024-12-09,248,1.4233870967741935,13.19758064516129,259,0.9575289575289575
2024-12-10,212,1.4575471698113207,8.50943396226415,219,0.9680365296803652
2024-12-11,225,1.4622222222222223,9.346666666666666,237,0.9493670886075949
2024-12-12,223,1.5964125560538116,8.807174887892376,235,0.948936170212766
2024-12-13,168,1.4702380952380953,10.339285714285714,184,0.9130434782608695
2024-12-14,410,1.3634146341463416,7.85609756097561,423,0.9692671394799054
2024-12-15,424,1.3891509433962264,10.908018867924529,432,0.9814814814814815
2024-12-16,223,1.493273542600897,8.125560538116591,231,0.9653679653679653
2024-12-17,166,1.5662650602409638,9.421686746987952,175,0.9485714285714286
2024-12-18,192,1.4635416666666667,10.1875,201,0.9552238805970149
2024-12-19,186,1.5698924731182795,12.801075268817204,193,0.9637305699481865
2024-12-20,146,1.5684931506849316,9.849315068493151,158,0.9240506329113924
2024-12-21,266,1.5526315789473684,11.612781954887218,275,0.9672727272727273
2024-12-22,313,1.5271565495207668,13.428115015974441,323,0.9690402476780186
2024-12-23,140,1.35,9.285714285714286,150,0.9333333333333333
2024-12-24,136,1.463235294117647,9.316176470588236,143,0.951048951048951
2024-12-25,129,1.697674418604651,9.86046511627907,139,0.9280575539568345
2024-12-26,134,1.6194029850746268,8.350746268656716,140,0.9571428571428572
2024-12-27,104,1.8846153846153846,4.855769230769231,111,0.9369369369369369
2024-12-28,164,1.6890243902439024,15.420731707317072,167,0.9820359281437125
2024-12-29,170,1.7411764705882353,9.947058823529412,177,0.96045197740113
2024-12-30,123,1.5772357723577235,13.154471544715447,134,0.917910447761194
2024-12-31,129,2.0697674418604652,9.720930232558139,133,0.9699248120300752
2025-01-01,77,1.5194805194805194,11.415584415584416,80,0.9625
2025-01-02,45,1.2666666666666666,3.888888888888889,51,0.8823529411764706
2025-01-03,61,1.7049180327868851,10.737704918032787,73,0.8356164383561644
2025-01-04,107,1.7570093457943925,6.457943925233645,113,0.9469026548672567
2025-01-05,161,1.515527950310559,11.391304347826088,167,0.9640718562874252
2025-01-06,88,1.5113636363636365,7.715909090909091,92,0.9565217391304348
2025-01-07,111,1.5045045045045045,12.891891891891891,117,0.9487179487179487
2025-01-08,85,1.3176470588235294,11.0,89,0.9550561797752809
2025-01-09,85,1.6941176470588235,9.776470588235295,89,0.9550561797752809
2025-01-10,76,1.4605263157894737,2.1842105263157894,77,0.987012987012987
2025-01-11,191,1.324607329842932,7.2408376963350785,200,0.955
2025-01-12,204,1.5,10.259803921568627,211,0.966824644549763
2025-01-13,103,1.4757281553398058,10.58252427184466,111,0.9279279279279279
2025-01-14,104,1.5096153846153846,9.14423076923077,107,0.9719626168224299
2025-01-15,100,1.53,9.44,109,0.9174311926605505
2025-01-16,105,1.8285714285714285,13.647619047619047,108,0.9722222222222222
2025-01-17,95,1.4947368421052631,9.56842105263158,98,0.9693877551020408
2025-01-18,157,1.4968152866242037,10.13375796178344,157,1.0
2025-01-19,195,1.3025641025641026,9.676923076923076,196,0.9948979591836735
2025-01-20,117,1.5811965811965811,9.05982905982906,120,0.975
2025-01-21,134,1.3955223880597014,10.014925373134329,140,0.9571428571428572
2025-01-22,107,1.644859813084112,8.261682242990654,112,0.9553571428571429
2025-01-23,101,1.5445544554455446,9.742574257425742,107,0.9439252336448598
